"Lot: Source: Account Name","Lot: Food Rescue Program","Distribution Record: Amount","Pantry Product: Weight (in pounds)","Distribution Record: Cost","Distribution Record: Product Inventory Record ID 18","Product Package ID 18","Distribution Record: Created Date","Distribution Record: Last Modified Date","Product Package: Product Package Name","Pantry Product: Product"
"Greater Boston Food Bank","Weekly Account","5.00","24.00","0.00","a0tVO00000cpt1OYAQ","a1dVO000003SwKHYA0","9/2/2025","9/2/2025","Bulk BHCC 2025-08-11","Milk Shelf Stable 1% 12/32oz"
"Greater Boston Food Bank","Whole Pallet Orders","3.00","20.00","0.00","a0tVO00000cpvEaYAI","a1dVO000003SwKHYA0","9/2/2025","9/2/2025","Bulk BHCC 2025-08-11","Pasta Spaghetti 20/1lb"
"Greater Boston Food Bank","Weekly Account","2.00","11.00","0.00","a0tVO00000cqAi9YAE","a1dVO000003SwKHYA0","9/2/2025","9/2/2025","Bulk BHCC 2025-08-11","Pepper Red Sweet 11lb"
"Greater Boston Food Bank","Weekly Account","1.00","15.00","0.00","a0tVO00000cnI1YYAU","a1dVO000003SwKHYA0","9/2/2025","9/2/2025","Bulk BHCC 2025-08-11","Peppers Jalapeno Fresh 15lb"
"Greater Boston Food Bank","Weekly Account","2.00","30.00","0.00","a0tVO00000cq8TVYAY","a1dVO000003SwKHYA0","9/2/2025","9/2/2025","Bulk BHCC 2025-08-11","Pineapple Canned 24/20oz"
"Greater Boston Food Bank","Weekly Account","1.00","10.00","0.00","a0tVO00000cqAlNYAU","a1dVO000003SwKHYA0","9/2/2025","9/2/2025","Bulk BHCC 2025-08-11","Salad Mix Garden 12/12oz"
"Greater Boston Food Bank","Weekly Account","1.00","27.00","0.00","a0tVO00000cpzLYYAY","a1dVO000003SwKHYA0","9/2/2025","9/2/2025","Bulk BHCC 2025-08-11","Sauce Spaghetti 24/15oz"
"Greater Boston Food Bank","Weekly Account","1.00","25.00","0.00","a0tVO00000cqAqDYAU","a1dVO000003SwKHYA0","9/2/2025","9/2/2025","Bulk BHCC 2025-08-11","Tomatoes 25lb"
"Greater Boston Food Bank","Weekly Account","5.00","5.00","0.00","a0tVO00000cqArpYAE","a1dVO000003SwKHYA0","9/2/2025","9/2/2025","Bulk BHCC 2025-08-11","Yogurt Peach 12/5.3oz"
"Greater Boston Food Bank","Weekly Account","2.00","27.00","0.00","a0tVO00000csjOtYAI","a1dVO000003SztFYAS","9/3/2025","9/3/2025","Bulk BHCC 2025-08-18","Beans Garbanzo Canned 24/15oz"
"Greater Boston Food Bank","Weekly Account","2.00","10.00","0.00","a0tVO00000cssiHYAQ","a1dVO000003SztFYAS","9/3/2025","9/3/2025","Bulk BHCC 2025-08-18","Beef Ground 10/1lb"
"Greater Boston Food Bank","Weekly Account","1.00","50.00","0.00","a0tVO00000cssjtYAA","a1dVO000003SztFYAS","9/3/2025","9/3/2025","Bulk BHCC 2025-08-18","Cabbage Green 50lb"
"Greater Boston Food Bank","Weekly Account","2.00","12.00","0.00","a0tVO00000cssn7YAA","a1dVO000003SztFYAS","9/3/2025","9/3/2025","Bulk BHCC 2025-08-18","Cereal Bran Flakes 10/17.63oz"
"Greater Boston Food Bank","Weekly Account","3.00","10.00","0.00","a0tVO00000cssojYAA","a1dVO000003SztFYAS","9/3/2025","9/3/2025","Bulk BHCC 2025-08-18","Cheese American 12/12oz"
"Greater Boston Food Bank","Weekly Account","2.00","","0.00","a0tVO00000csstZYAQ","a1dVO000003SztFYAS","9/3/2025","9/3/2025","Bulk BHCC 2025-08-18","Chicken Chunk Breast 36/10oz"
"Greater Boston Food Bank","Weekly Account","2.00","10.00","0.00","a0tVO00000csefLYAQ","a1dVO000003SztFYAS","9/3/2025","9/3/2025","Bulk BHCC 2025-08-18","Chicken Ground 10/1lb"
"Greater Boston Food Bank","Weekly Account","1.00","20.00","0.00","a0tVO00000csnqgYAA","a1dVO000003SztFYAS","9/3/2025","9/3/2025","Bulk BHCC 2025-08-18","Collard Greens 20lb"
"Greater Boston Food Bank","Weekly Account","1.00","12.00","0.00","a0tVO00000csjn6YAA","a1dVO000003SztFYAS","9/3/2025","9/3/2025","Bulk BHCC 2025-08-18","Corn 12/1lb"
"Boston Area Gleaners CSA","","1.00","40.00","0.00","a0tVO00000csUwDYAU","a1dVO000003SztFYAS","9/3/2025","9/3/2025","Bulk BHCC 2025-08-18","Cucumber 40lb"
"Boston Area Gleaners CSA","","1.00","25.00","0.00","a0tVO00000cst9hYAA","a1dVO000003SztFYAS","9/3/2025","9/3/2025","Bulk BHCC 2025-08-18","Eggplant 25lb"
"Greater Boston Food Bank","Weekly Account","2.00","22.00","0.00","a0tVO00000cstEXYAY","a1dVO000003SztFYAS","9/3/2025","9/3/2025","Bulk BHCC 2025-08-18","Eggs Medium 15/1 dozen"
"Greater Boston Food Bank","Weekly Account","1.00","10.00","0.00","a0tVO00000cstG9YAI","a1dVO000003SztFYAS","9/3/2025","9/3/2025","Bulk BHCC 2025-08-18","Limes 36ct"
"Greater Boston Food Bank","Weekly Account","3.00","10.00","0.00","a0tVO00000cstMbYAI","a1dVO000003SztFYAS","9/3/2025","9/3/2025","Bulk BHCC 2025-08-18","Mangoes Red"
"Greater Boston Food Bank","Weekly Account","3.00","10.50","0.00","a0tVO00000cstRRYAY","a1dVO000003SztFYAS","9/3/2025","9/3/2025","Bulk BHCC 2025-08-18","Oatmeal 12/14oz"
"Greater Boston Food Bank","Weekly Account","1.00","30.00","0.00","a0tVO00000cstXtYAI","a1dVO000003SztFYAS","9/3/2025","9/3/2025","Bulk BHCC 2025-08-18","Orange Mandarin 10/3lb"
"Greater Boston Food Bank","Weekly Account","2.00","20.00","0.00","a0tVO00000csmY7YAI","a1dVO000003SztFYAS","9/3/2025","9/3/2025","Bulk BHCC 2025-08-18","Peach 20lb"
"Greater Boston Food Bank","Weekly Account","2.00","15.00","0.00","a0tVO00000cseaUYAQ","a1dVO000003SztFYAS","9/3/2025","9/3/2025","Bulk BHCC 2025-08-18","Peanut Butter Teddie 12/18oz"
"Boston Area Gleaners CSA","","2.00","12.00","0.00","a0tVO00000cskw8YAA","a1dVO000003SztFYAS","9/3/2025","9/3/2025","Bulk BHCC 2025-08-18","Peas and Carrots Frozen 12/1lb"
"Greater Boston Food Bank","Weekly Account","1.00","15.00","0.00","a0tVO00000cspMEYAY","a1dVO000003SztFYAS","9/3/2025","9/3/2025","Bulk BHCC 2025-08-18","Peppers Jalapeno Fresh 15lb"
"Greater Boston Food Bank","Weekly Account","2.00","30.00","0.00","a0tVO00000cstuTYAQ","a1dVO000003SztFYAS","9/3/2025","9/3/2025","Bulk BHCC 2025-08-18","Pineapple Canned 24/20oz"
"Encore Boston Harbor","","2.00","33.00","0.00","a0tVO00000csqv1YAA","a1dVO000003SztFYAS","9/3/2025","9/3/2025","Bulk BHCC 2025-08-18","Red Beans and Rice"
"Greater Boston Food Bank","Weekly Account","2.00","12.00","0.00","a0tVO00000css8sYAA","a1dVO000003SztFYAS","9/3/2025","9/3/2025","Bulk BHCC 2025-08-18","Rice Jasmine 12/1lb"
"Greater Boston Food Bank","Weekly Account","2.00","24.00","0.00","a0tVO00000csuCDYAY","a1dVO000003SztFYAS","9/3/2025","9/3/2025","Bulk BHCC 2025-08-18","Rice White 12/2lb"
"Greater Boston Food Bank","Weekly Account","2.00","21.75","0.00","a0tVO00000csuNVYAY","a1dVO000003SztFYAS","9/3/2025","9/3/2025","Bulk BHCC 2025-08-18","Tomatoes Canned 24/14.5oz"
"Greater Boston Food Bank","Weekly Account","1.00","25.00","0.00","a0tVO00000csuKHYAY","a1dVO000003SztFYAS","9/3/2025","9/3/2025","Bulk BHCC 2025-08-18","Tomato Plum 25lb"
"Greater Boston Food Bank","Weekly Account","3.00","15.00","0.00","a0tVO00000csuTxYAI","a1dVO000003SztFYAS","9/3/2025","9/3/2025","Bulk BHCC 2025-08-18","Tuna Chunk Light Can 48/5oz"
"Greater Boston Food Bank","Weekly Account","2.00","36.00","0.00","a0tVO00000dBPczYAG","a1dVO000003WkfVYAS","9/8/2025","9/8/2025","Bulk BHCC 2025-09-02","Apple 12/3lb"
"Greater Boston Food Bank","Weekly Account","2.00","27.00","0.00","a0tVO00000dC2ilYAC","a1dVO000003WkfVYAS","9/8/2025","9/8/2025","Bulk BHCC 2025-09-02","Beans Pinto Canned 24/15oz"
"Greater Boston Food Bank","Weekly Account","2.00","10.00","0.00","a0tVO00000dCAJhYAO","a1dVO000003WkfVYAS","9/8/2025","9/8/2025","Bulk BHCC 2025-09-02","Beef Ground 10/1lb"
"Boston Area Gleaners CSA","","1.00","30.00","0.00","a0tVO00000dCAQ9YAO","a1dVO000003WkfVYAS","9/8/2025","9/8/2025","Bulk BHCC 2025-09-02","Bok Choy 30lb"
"Greater Boston Food Bank","Weekly Account","4.00","7.00","0.00","a0tVO00000dCAZpYAO","a1dVO000003WkfVYAS","9/8/2025","9/8/2025","Bulk BHCC 2025-09-02","Candy Sour Patch Kids 4/27oz"
"Greater Boston Food Bank","Weekly Account","1.00","48.00","0.00","a0tVO00000dCAgHYAW","a1dVO000003WkfVYAS","9/8/2025","9/8/2025","Bulk BHCC 2025-09-02","Carrots 16/3lb"
"Greater Boston Food Bank","Weekly Account","1.00","12.00","0.00","a0tVO00000dBw2eYAC","a1dVO000003WkfVYAS","9/8/2025","9/8/2025","Bulk BHCC 2025-09-02","Cereal Bran Flakes 10/17.63oz"
"Greater Boston Food Bank","Weekly Account","2.00","13.00","0.00","a0tVO00000dC0ynYAC","a1dVO000003WkfVYAS","9/8/2025","9/8/2025","Bulk BHCC 2025-09-02","Cereal Corn Flakes 10/17.63oz"
"Greater Boston Food Bank","Weekly Account","2.00","10.00","0.00","a0tVO00000dCB1FYAW","a1dVO000003WkfVYAS","9/8/2025","9/8/2025","Bulk BHCC 2025-09-02","Cheese American 12/12oz"
"Greater Boston Food Bank","Weekly Account","2.00","10.00","0.00","a0tVO00000dBubXYAS","a1dVO000003WkfVYAS","9/8/2025","9/8/2025","Bulk BHCC 2025-09-02","Cheese American 12/12oz"
"Greater Boston Food Bank","Weekly Account","1.00","10.00","0.00","a0tVO00000dC8RdYAK","a1dVO000003WkfVYAS","9/8/2025","9/8/2025","Bulk BHCC 2025-09-02","Chicken Ground 10/1lb"
"Greater Boston Food Bank","Weekly Account","1.00","10.00","0.00","a0tVO00000dBzhfYAC","a1dVO000003WkfVYAS","9/8/2025","9/8/2025","Bulk BHCC 2025-09-02","Chicken Ground 10/1lb"
"Greater Boston Food Bank","Weekly Account","1.00","20.00","0.00","a0tVO00000dC6G6YAK","a1dVO000003WkfVYAS","9/8/2025","9/8/2025","Bulk BHCC 2025-09-02","Collard Greens 20lb"
"Greater Boston Food Bank","Weekly Account","2.00","12.00","0.00","a0tVO00000dCBNpYAO","a1dVO000003WkfVYAS","9/8/2025","9/8/2025","Bulk BHCC 2025-09-02","Corn 12/1lb"
"Boston Area Gleaners CSA","","1.00","40.00","0.00","a0tVO00000dBxRNYA0","a1dVO000003WkfVYAS","9/8/2025","9/8/2025","Bulk BHCC 2025-09-02","Corn 48ct"
"Greater Boston Food Bank","Weekly Account","4.00","6.00","0.00","a0tVO00000dCB66YAG","a1dVO000003WkfVYAS","9/8/2025","9/8/2025","Bulk BHCC 2025-09-02","Dressing Italian Vinaigrette 6/12oz"
"Greater Boston Food Bank","Weekly Account","1.00","30.00","0.00","a0tVO00000dCBXVYA4","a1dVO000003WkfVYAS","9/8/2025","9/8/2025","Bulk BHCC 2025-09-02","Eggplant Italian 30lb"
"Greater Boston Food Bank","Weekly Account","3.00","22.00","0.00","a0tVO00000dCBcLYAW","a1dVO000003WkfVYAS","9/8/2025","9/8/2025","Bulk BHCC 2025-09-02","Eggs Medium 15/1 dozen"
"Greater Boston Food Bank","Weekly Account","1.00","20.00","0.00","a0tVO00000dCBinYAG","a1dVO000003WkfVYAS","9/8/2025","9/8/2025","Bulk BHCC 2025-09-02","Fish Salmon 10/2lb"
"Greater Boston Food Bank","Weekly Account","2.00","12.00","0.00","a0tVO00000dCBm1YAG","a1dVO000003WkfVYAS","9/8/2025","9/8/2025","Bulk BHCC 2025-09-02","Green Beans Frozen 12/1"
"Greater Boston Food Bank","Weekly Account","1.00","20.00","0.00","a0tVO00000dCBsTYAW","a1dVO000003WkfVYAS","9/8/2025","9/8/2025","Bulk BHCC 2025-09-02","Kale Bunched 20lb"
"Greater Boston Food Bank","Weekly Account","5.00","10.00","0.00","a0tVO00000dBmXcYAK","a1dVO000003WkfVYAS","9/8/2025","9/8/2025","Bulk BHCC 2025-09-02","Mangoes Red"
"Greater Boston Food Bank","Weekly Account","3.00","24.00","0.00","a0tVO00000dCBxJYAW","a1dVO000003WkfVYAS","9/8/2025","9/8/2025","Bulk BHCC 2025-09-02","Milk Almond Unsweetened 12/32oz"
"Greater Boston Food Bank","Weekly Account","2.00","21.00","0.00","a0tVO00000dCC0XYAW","a1dVO000003WkfVYAS","9/8/2025","9/8/2025","Bulk BHCC 2025-09-02","Orange Mandarin Canned 24/11oz"
"Greater Boston Food Bank","Whole Pallet Orders","2.00","20.00","0.00","a0tVO00000dCCADYA4","a1dVO000003WkfVYAS","9/8/2025","9/8/2025","Bulk BHCC 2025-09-02","Pasta Spaghetti 20/1lb"
"Greater Boston Food Bank","Weekly Account","2.00","20.00","0.00","a0tVO00000dC4SqYAK","a1dVO000003WkfVYAS","9/8/2025","9/8/2025","Bulk BHCC 2025-09-02","Peach 20lb"
"Greater Boston Food Bank","Weekly Account","1.00","","0.00","a0tVO00000dCCIHYA4","a1dVO000003WkfVYAS","9/8/2025","9/8/2025","Bulk BHCC 2025-09-02","Peaches, Canned 24/15.25oz"
"Greater Boston Food Bank","Weekly Account","3.00","15.00","0.00","a0tVO00000dCCLVYA4","a1dVO000003WkfVYAS","9/8/2025","9/8/2025","Bulk BHCC 2025-09-02","Peanut Butter Teddie 12/18oz"
"Greater Boston Food Bank","Weekly Account","1.00","22.50","0.00","a0tVO00000dBmPXYA0","a1dVO000003WkfVYAS","9/8/2025","9/8/2025","Bulk BHCC 2025-09-02","Peas Canned 24/15oz"
"Greater Boston Food Bank","Weekly Account","1.00","25.00","0.00","a0tVO00000dBo9YYAS","a1dVO000003WkfVYAS","9/8/2025","9/8/2025","Bulk BHCC 2025-09-02","Pepper Green 25lb"
"Greater Boston Food Bank","Weekly Account","1.00","15.00","0.00","a0tVO00000dC1ZoYAK","a1dVO000003WkfVYAS","9/8/2025","9/8/2025","Bulk BHCC 2025-09-02","Peppers Jalapeno Fresh 15lb"
"Greater Boston Food Bank","Weekly Account","1.00","30.00","0.00","a0tVO00000dCCgTYAW","a1dVO000003WkfVYAS","9/8/2025","9/8/2025","Bulk BHCC 2025-09-02","Pineapple Canned 24/20oz"
"Greater Boston Food Bank","Weekly Account","2.00","13.00","0.00","a0tVO00000dBrgzYAC","a1dVO000003WkfVYAS","9/8/2025","9/8/2025","Bulk BHCC 2025-09-02","Quinoa 12/1lb"
"Greater Boston Food Bank","Weekly Account","2.00","24.00","0.00","a0tVO00000dBuLPYA0","a1dVO000003WkfVYAS","9/8/2025","9/8/2025","Bulk BHCC 2025-09-02","Rice Basmati 24/1lb"
"Greater Boston Food Bank","Weekly Account","2.00","12.00","0.00","a0tVO00000dCCwbYAG","a1dVO000003WkfVYAS","9/8/2025","9/8/2025","Bulk BHCC 2025-09-02","Rice Jasmine 12/1lb"
"Greater Boston Food Bank","Weekly Account","1.00","24.00","0.00","a0tVO00000dCDB7YAO","a1dVO000003WkfVYAS","9/8/2025","9/8/2025","Bulk BHCC 2025-09-02","Rice White 12/2lb"
"Greater Boston Food Bank","Weekly Account","2.00","27.00","0.00","a0tVO00000dC9vbYAC","a1dVO000003WkfVYAS","9/8/2025","9/8/2025","Bulk BHCC 2025-09-02","Sauce Spaghetti 24/15oz"
"Greater Boston Food Bank","Weekly Account","1.00","9.00","0.00","a0tVO00000dBm1KYAS","a1dVO000003WkfVYAS","9/8/2025","9/8/2025","Bulk BHCC 2025-09-02","Tomato Grape  12/1pt"
"Greater Boston Food Bank","Weekly Account","1.00","40.00","0.00","a0tVO00000dhahlYAA","a1dVO000003XzkXYAS","9/16/2025","9/16/2025","Bulk BHCC 2025-09-08","Apples Loose 40lb"
"Greater Boston Food Bank","Weekly Account","2.00","23.00","0.00","a0tVO00000di77NYAQ","a1dVO000003XzkXYAS","9/16/2025","9/16/2025","Bulk BHCC 2025-09-08","Beans Green Canned 24/15.25oz"
"Greater Boston Food Bank","Weekly Account","2.00","27.00","0.00","a0tVO00000di78zYAA","a1dVO000003XzkXYAS","9/16/2025","9/16/2025","Bulk BHCC 2025-09-08","Beans Pinto Canned 24/15oz"
"Greater Boston Food Bank","Weekly Account","2.00","10.00","0.00","a0tVO00000di7CDYAY","a1dVO000003XzkXYAS","9/16/2025","9/16/2025","Bulk BHCC 2025-09-08","Beef Ground 10/1lb"
"Boston Area Gleaners CSA","","1.00","30.00","0.00","a0tVO00000dhQKxYAM","a1dVO000003XzkXYAS","9/16/2025","9/16/2025","Bulk BHCC 2025-09-08","Bok Choy 30lb"
"Greater Boston Food Bank","Weekly Account","1.00","48.00","0.00","a0tVO00000di7SLYAY","a1dVO000003XzkXYAS","9/16/2025","9/16/2025","Bulk BHCC 2025-09-08","Carrots 16/3lb"
"Greater Boston Food Bank","Weekly Account","1.00","27.00","0.00","a0tVO00000di7c1YAA","a1dVO000003XzkXYAS","9/16/2025","9/16/2025","Bulk BHCC 2025-09-08","Carrots Canned 24/15oz"
"Greater Boston Food Bank","Weekly Account","1.00","27.00","0.00","a0tVO00000di7TxYAI","a1dVO000003XzkXYAS","9/16/2025","9/16/2025","Bulk BHCC 2025-09-08","Carrots Canned 24/15oz"
"Greater Boston Food Bank","Weekly Account","2.00","12.00","0.00","a0tVO00000di7iTYAQ","a1dVO000003XzkXYAS","9/16/2025","9/16/2025","Bulk BHCC 2025-09-08","Cereal Bran Flakes 10/17.63oz"
"Greater Boston Food Bank","Weekly Account","1.00","12.00","0.00","a0tVO00000di7nJYAQ","a1dVO000003XzkXYAS","9/16/2025","9/16/2025","Bulk BHCC 2025-09-08","Cereal Rice Crispy 10/17.63oz"
"Greater Boston Food Bank","Weekly Account","1.00","12.00","0.00","a0tVO00000dhme2YAA","a1dVO000003XzkXYAS","9/16/2025","9/16/2025","Bulk BHCC 2025-09-08","Cereal Rice Crispy 10/17.63oz"
"Greater Boston Food Bank","Weekly Account","3.00","10.00","0.00","a0tVO00000di7P9YAI","a1dVO000003XzkXYAS","9/16/2025","9/16/2025","Bulk BHCC 2025-09-08","Cheese American 12/12oz"
"Greater Boston Food Bank","Weekly Account","2.00","10.00","0.00","a0tVO00000di86fYAA","a1dVO000003XzkXYAS","9/16/2025","9/16/2025","Bulk BHCC 2025-09-08","Chicken Ground 10/1lb"
"Greater Boston Food Bank","Weekly Account","2.00","20.00","0.00","a0tVO00000dhyVbYAI","a1dVO000003XzkXYAS","9/16/2025","9/16/2025","Bulk BHCC 2025-09-08","Collard Greens 20lb"
"Greater Boston Food Bank","Weekly Account","1.00","50.00","0.00","a0tVO00000di8wHYAQ","a1dVO000003XzkXYAS","9/16/2025","9/16/2025","Bulk BHCC 2025-09-08","Corn 60ct"
"Greater Boston Food Bank","Whole Pallet Orders","2.00","27.00","0.00","a0tVO00000di8zVYAQ","a1dVO000003XzkXYAS","9/16/2025","9/16/2025","Bulk BHCC 2025-09-08","Corn Can 24/15oz"
"Greater Boston Food Bank","Weekly Account","2.00","15.00","0.00","a0tVO00000di8wIYAQ","a1dVO000003XzkXYAS","9/16/2025","9/16/2025","Bulk BHCC 2025-09-08","Cucumbers European Wrapped 12ct"
"Boston Area Gleaners CSA","","1.00","25.00","0.00","a0tVO00000dhxnyYAA","a1dVO000003XzkXYAS","9/16/2025","9/16/2025","Bulk BHCC 2025-09-08","Eggplant 25lb"
"Greater Boston Food Bank","Weekly Account","3.00","22.00","0.00","a0tVO00000diAmnYAE","a1dVO000003XzkXYAS","9/16/2025","9/16/2025","Bulk BHCC 2025-09-08","Eggs Medium 15/1 dozen"
"Greater Boston Food Bank","Weekly Account","2.00","40.00","0.00","a0tVO00000dhxnzYAA","a1dVO000003XzkXYAS","9/16/2025","9/16/2025","Bulk BHCC 2025-09-08","Fish, Fillets 20/2lbs"
"Greater Boston Food Bank","Weekly Account","1.00","12.00","0.00","a0tVO00000diB2vYAE","a1dVO000003XzkXYAS","9/16/2025","9/16/2025","Bulk BHCC 2025-09-08","Green Beans Frozen 12/1"
"Greater Boston Food Bank","Weekly Account","3.00","13.00","0.00","a0tVO00000diBpJYAU","a1dVO000003XzkXYAS","9/16/2025","9/16/2025","Bulk BHCC 2025-09-08","Macaroni and Cheese 24/7.25oz"
"Greater Boston Food Bank","Weekly Account","4.00","10.00","0.00","a0tVO00000di4HaYAI","a1dVO000003XzkXYAS","9/16/2025","9/16/2025","Bulk BHCC 2025-09-08","Mangoes Red"
"Greater Boston Food Bank","Weekly Account","3.00","40.00","0.00","a0tVO00000dhe3qYAA","a1dVO000003XzkXYAS","9/16/2025","9/16/2025","Bulk BHCC 2025-09-08","Masa Flour 10/4lb"
"Greater Boston Food Bank","Weekly Account","3.00","24.00","0.00","a0tVO00000di3WtYAI","a1dVO000003XzkXYAS","9/16/2025","9/16/2025","Bulk BHCC 2025-09-08","Milk Almond Unsweetened 12/32oz"
"Greater Boston Food Bank","Weekly Account","2.00","10.50","0.00","a0tVO00000diCDVYA2","a1dVO000003XzkXYAS","9/16/2025","9/16/2025","Bulk BHCC 2025-09-08","Oatmeal 12/14oz"
"Greater Boston Food Bank","Weekly Account","1.00","25.00","0.00","a0tVO00000diCLZYA2","a1dVO000003XzkXYAS","9/16/2025","9/16/2025","Bulk BHCC 2025-09-08","Onion 25lb"
"Greater Boston Food Bank","Weekly Account","2.00","30.00","0.00","a0tVO00000diCS1YAM","a1dVO000003XzkXYAS","9/16/2025","9/16/2025","Bulk BHCC 2025-09-08","Orange Mandarin 10/3lb"
"Greater Boston Food Bank","Weekly Account","1.00","20.00","0.00","a0tVO00000diCevYAE","a1dVO000003XzkXYAS","9/16/2025","9/16/2025","Bulk BHCC 2025-09-08","Peach 20lb"
"Greater Boston Food Bank","Whole Pallet Orders","2.00","15.00","0.00","a0tVO00000di5X6YAI","a1dVO000003XzkXYAS","9/16/2025","9/16/2025","Bulk BHCC 2025-09-08","Peanut Butter Teddie 12/18oz"
"Greater Boston Food Bank","Weekly Account","2.00","15.00","0.00","a0tVO00000diClNYAU","a1dVO000003XzkXYAS","9/16/2025","9/16/2025","Bulk BHCC 2025-09-08","Peanut Butter Teddie 12/18oz"
"Boston Area Gleaners CSA","","1.00","12.00","0.00","a0tVO00000di1N0YAI","a1dVO000003XzkXYAS","9/16/2025","9/16/2025","Bulk BHCC 2025-09-08","Peas and Carrots Frozen 12/1lb"
"Greater Boston Food Bank","Weekly Account","1.00","15.00","0.00","a0tVO00000diCewYAE","a1dVO000003XzkXYAS","9/16/2025","9/16/2025","Bulk BHCC 2025-09-08","Pepper Assorted Hot 15lb"
"Greater Boston Food Bank","Weekly Account","2.00","25.00","0.00","a0tVO00000dhxw2YAA","a1dVO000003XzkXYAS","9/16/2025","9/16/2025","Bulk BHCC 2025-09-08","Pepper Green 25lb"
"Greater Boston Food Bank","Weekly Account","2.00","16.00","0.00","a0tVO00000diDXlYAM","a1dVO000003XzkXYAS","9/16/2025","9/16/2025","Bulk BHCC 2025-09-08","Pork Tenderloins Boneless 8/1.8lb"
"Greater Boston Food Bank","Weekly Account","2.00","24.00","0.00","a0tVO00000diDcbYAE","a1dVO000003XzkXYAS","9/16/2025","9/16/2025","Bulk BHCC 2025-09-08","Rice Basmati 24/1lb"
"Greater Boston Food Bank","Weekly Account","4.00","12.00","0.00","a0tVO00000diDfpYAE","a1dVO000003XzkXYAS","9/16/2025","9/16/2025","Bulk BHCC 2025-09-08","Rice Jasmine 12/1lb"
"Greater Boston Food Bank","Weekly Account","3.00","24.00","0.00","a0tVO00000di014YAA","a1dVO000003XzkXYAS","9/16/2025","9/16/2025","Bulk BHCC 2025-09-08","Rice White 24/1lb"
"Boston Area Gleaners CSA","","1.00","3.75","0.00","a0tVO00000diF3JYAU","a1dVO000003XzkXYAS","9/16/2025","9/16/2025","Bulk BHCC 2025-09-08","Salad Mix 12/5oz"
"Boston Area Gleaners CSA","","2.00","15.00","0.00","a0tVO00000diEaIYAU","a1dVO000003XzkXYAS","9/16/2025","9/16/2025","Bulk BHCC 2025-09-08","Tomato Cherry 15/ 1lb"
"Greater Boston Food Bank","Weekly Account","2.00","21.75","0.00","a0tVO00000diFRVYA2","a1dVO000003XzkXYAS","9/16/2025","9/16/2025","Bulk BHCC 2025-09-08","Tomatoes Canned 24/14.5oz"
"Greater Boston Food Bank","Weekly Account","3.00","12.00","0.00","a0tVO00000dhSdpYAE","a1dVO000003XzkXYAS","9/16/2025","9/16/2025","Bulk BHCC 2025-09-08","Turkey Ground 12/1lb"
"Greater Boston Food Bank","Weekly Account","2.00","40.00","0.00","a0tVO00000dhrPDYAY","a1dVO000003XzkXYAS","9/16/2025","9/16/2025","Bulk BHCC 2025-09-08","Yucca Root 40lb"
"Greater Boston Food Bank","Weekly Account","4.00","27.00","0.00","a0tVO00000e4r0HYAQ","a1dVO000003aom9YAA","9/22/2025","9/22/2025","Bulk BHCC 2025-09-15","Beans Kidney Canned 24/15oz"
"Greater Boston Food Bank","Weekly Account","1.00","10.00","0.00","a0tVO00000e4kV8YAI","a1dVO000003aom9YAA","9/22/2025","9/22/2025","Bulk BHCC 2025-09-15","Beef Ground 10/1lb"
"Greater Boston Food Bank","Weekly Account","1.00","48.00","0.00","a0tVO00000e4r8LYAQ","a1dVO000003aom9YAA","9/22/2025","9/22/2025","Bulk BHCC 2025-09-15","Carrots 16/3lb"
"Greater Boston Food Bank","Weekly Account","1.00","50.00","0.00","a0tVO00000e4rGPYAY","a1dVO000003aom9YAA","9/22/2025","9/22/2025","Bulk BHCC 2025-09-15","Celery 30ct 50lb"
"Greater Boston Food Bank","Weekly Account","3.00","12.00","0.00","a0tVO00000e4mQQYAY","a1dVO000003aom9YAA","9/22/2025","9/22/2025","Bulk BHCC 2025-09-15","Cereal Rice Crispy 10/17.63oz"
"Greater Boston Food Bank","Weekly Account","2.00","10.00","0.00","a0tVO00000e4lqwYAA","a1dVO000003aom9YAA","9/22/2025","9/22/2025","Bulk BHCC 2025-09-15","Cheese American 12/12oz"
"Greater Boston Food Bank","Weekly Account","2.00","12.00","0.00","a0tVO00000e4rptYAA","a1dVO000003aom9YAA","9/22/2025","9/22/2025","Bulk BHCC 2025-09-15","Corn 12/1lb"
"Greater Boston Food Bank","Weekly Account","2.00","22.00","0.00","a0tVO00000e4dwcYAA","a1dVO000003aom9YAA","9/22/2025","9/22/2025","Bulk BHCC 2025-09-15","Eggs Medium 15/1 dozen"
